CustomerKey,CustomerAlternateKey,FirstName,MiddleInitial,LastName,MaritalStatus,Gender,DateOfBirth,PhoneNumber,StreetAddress,City,StateProvinceCode,StateProvinceName,CountryCode,CountryName,PostCode 
29252,AW00029252,Alex,,Parker,M,M,1961-09-08,613-555-0123,7581 Alaska Dr.,Palo Alto,CA,California,US,United States,94303
29253,AW00029253,Savannah,M,Green,S,F,1961-05-25,426-555-0196,438 Post Road,San Francisco,CA,California,US,United States,94109
29254,AW00029254,Erin,,Sanchez,M,F,1955-10-15,904-555-0179,4077 Roxbury Drive,Edmonds,WA,Washington,US,United States,98020
29255,AW00029255,Kyle,C,Washington,S,M,1955-04-11,242-555-0183,1386 Eastgate,Torrance,CA,California,US,United States,90505
29256,AW00029256,Noah,,Harris,M,M,1955-11-07,566-555-0114,3614 Golf Club Road,Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
29257,AW00029257,Jeremiah,L,Russell,S,M,1955-10-26,393-555-0136,8984 Brook Way,Oakland,CA,California,US,United States,94611
29258,AW00029258,Makayla,E,James,M,F,1955-09-22,151-555-0161,7422 Roseann Drive,Yakima,WA,Washington,US,United States,98901
29259,AW00029259,Jonathan,,Davis,S,M,1954-09-10,540-555-0150,9217 Juliet Court,Royal Oak,BC,British Columbia,CA,Canada,V8X
29260,AW00029260,Ricky,S,Carlson,S,M,1935-05-27,208-555-0112,3177 Dover Way,Colma,CA,California,US,United States,94014
29261,AW00029261,Robert,M,Turner,S,M,1935-03-15,827-555-0114,3444 Elkwood Dr.,San Gabriel,CA,California,US,United States,91776
29262,AW00029262,Cassie,,Raje,S,F,1936-02-22,827-555-0119,1727 The Trees Drive,Beaverton,OR,Oregon,US,United States,97005
29263,AW00029263,Nathan,,Li,M,M,1936-05-24,667-555-0117,2025 Sunset Meadows,Beverly Hills,CA,California,US,United States,90210
29264,AW00029264,Riley,,Brooks,M,F,1936-01-27,999-555-0126,4903 Lemonwood Drive,Coronado,CA,California,US,United States,92118
29265,AW00029265,Marissa,C,Diaz,S,F,1936-11-08,390-555-0145,6272 Maywood Ln,Daly City,CA,California,US,United States,94015
29266,AW00029266,Lucas,,Anderson,S,M,1960-07-05,990-555-0111,4332 Listing Ct,Langford,BC,British Columbia,CA,Canada,V9
29267,AW00029267,Jordan,A,Perez,M,F,1960-10-19,394-555-0196,8989 Twincreek Ct.,Shawnee,BC,British Columbia,CA,Canada,V8Z 4N5
29268,AW00029268,Marcus,Z,Thomas,M,M,1960-05-22,169-555-0183,6291 Winter Lane,Edmonds,WA,Washington,US,United States,98020
29269,AW00029269,Vanessa,,Griffin,M,F,1960-05-14,497-555-0173,337 Forest Way,Lebanon,OR,Oregon,US,United States,97355
29270,AW00029270,Carlos,M,Allen,M,M,1960-01-12,688-555-0171,5018 W. Watson Court,Spokane,WA,Washington,US,United States,99202
29271,AW00029271,Antonio,,Henderson,S,M,1960-06-25,519-555-0159,8763 Lori Dr.,W. Linn,OR,Oregon,US,United States,97068
29272,AW00029272,Alex,B,King,M,M,1960-01-14,140-555-0122,5992 Leeds Ct.,Bellflower,CA,California,US,United States,90706
29273,AW00029273,Timothy,O,Lopez,M,M,1960-02-12,137-555-0130,2155 Zartop Street,Bellflower,CA,California,US,United States,90706
29274,AW00029274,Miguel,A,Green,S,M,1960-07-22,290-555-0145,1962 Ferndale Lane,Lemon Grove,CA,California,US,United States,91945
29275,AW00029275,Taylor,,Thomas,S,F,1953-05-15,293-555-0179,8476 Kingswood Circle,Spring Valley,CA,California,US,United States,91977
29276,AW00029276,Sydney,G,Flores,M,F,1953-08-22,621-555-0147,7948 Rambling Lane,Puyallup,WA,Washington,US,United States,98371
29277,AW00029277,Samantha,A,Mohamed,S,F,1953-04-27,832-555-0138,5331 Buskrik Avenue,Oak Bay,BC,British Columbia,CA,Canada,V8P
29278,AW00029278,Janet,L,Scott,S,F,1953-08-18,422-555-0144,2616 Northridge Drive,Long Beach,CA,California,US,United States,90802
29279,AW00029279,Hailey,,Turner,S,F,1953-07-21,114-555-0115,1218 Trasher Road,Lemon Grove,CA,California,US,United States,91945
29280,AW00029280,Erin,,Cook,S,F,1951-02-09,895-555-0155,5484 The Trees Dr.,Walla Walla,WA,Washington,US,United States,99362
29281,AW00029281,Charles,T,Anderson,S,M,1950-02-26,178-555-0112,8446 San Gabriel,Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
29282,AW00029282,Taylor,E,Jackson,M,F,1949-09-13,559-555-0129,4845 Park Lane Circle,Sooke,BC,British Columbia,CA,Canada,V0
29283,AW00029283,Jeff,,Smith,M,M,1949-07-10,515-555-0100,6992 Tara St.,Concord,CA,California,US,United States,94519
29284,AW00029284,Riley,,Hughes,S,F,1949-12-04,842-555-0173,240 Crown Court,Ballard,WA,Washington,US,United States,98107
29285,AW00029285,Thomas,,Adams,S,M,1949-01-14,475-555-0159,3862 Citrus Avenue,Beverly Hills,CA,California,US,United States,90210
29286,AW00029286,Rodney,D,Alvarez,S,M,1964-05-20,1 (11) 500 555-0196,5068 N Francisco Way,Cloverdale,SA,South Australia,AU,Australia,6105
29287,AW00029287,Suzanne,,Lin,M,F,1964-02-25,1 (11) 500 555-0135,8221 Anchor Ave.,Cloverdale,SA,South Australia,AU,Australia,6105
29288,AW00029288,Glenn,,Lin,M,M,1964-10-18,1 (11) 500 555-0111,3494 Radar Blvd,Darlinghurst,NSW,New South Wales,AU,Australia,2010
29289,AW00029289,Devon,,Raje,S,M,1964-08-27,1 (11) 500 555-0182,644 North Ranchford,Brisbane,QLD,Queensland,AU,Australia,4000
29290,AW00029290,Troy,M,Garcia,S,M,1963-10-15,1 (11) 500 555-0173,9772 Mountain View Drive,Goulburn,NSW,New South Wales,AU,Australia,2580
29291,AW00029291,Nancy,C,Subram,M,F,1963-10-23,1 (11) 500 555-0183,2320 Wee Donegal,Hervey Bay,QLD,Queensland,AU,Australia,4655
29292,AW00029292,Diana,L,Dominguez,S,F,1967-01-07,1 (11) 500 555-0117,3931 Scott Street,Geelong,VIC,Victoria,AU,Australia,3220
29293,AW00029293,Nuan,,Wu,S,M,1967-06-02,1 (11) 500 555-0113,7717 Amador Valley Blvd.,Hawthorne,QLD,Queensland,AU,Australia,4171
29294,AW00029294,Allison,J,Cooper,S,F,1961-06-17,1 (11) 500 555-0132,6121 Monetary Way,Townsville,QLD,Queensland,AU,Australia,4810
29295,AW00029295,Glenn,A,Li,S,M,1966-02-25,1 (11) 500 555-0144,3574 East Lake Court,St. Leonards,NSW,New South Wales,AU,Australia,2065
29296,AW00029296,Nichole,A,Luo,S,F,1966-11-20,1 (11) 500 555-0110,2427 Arnold Dr,Sydney,NSW,New South Wales,AU,Australia,1002
29297,AW00029297,Nina,,Pal,S,F,1960-10-22,1 (11) 500 555-0111,3902 Clay Rd.,Wollongong,NSW,New South Wales,AU,Australia,2500
29298,AW00029298,Diana,J,Moreno,S,F,1960-07-01,1 (11) 500 555-0140,1889 Carmel Dr,Malabar,NSW,New South Wales,AU,Australia,2036
29299,AW00029299,Bethany,,Kumar,M,F,1960-10-18,1 (11) 500 555-0141,4716 Mayhew Way,Silverwater,NSW,New South Wales,AU,Australia,2264
29300,AW00029300,Joe,,Madan,S,M,1965-10-27,1 (11) 500 555-0157,4665 Military Way E.,Brisbane,QLD,Queensland,AU,Australia,4000
29301,AW00029301,Alvin,R,Nath,M,M,1965-11-07,1 (11) 500 555-0124,6231 Sequoia Woods Pl.,Milsons Point,NSW,New South Wales,AU,Australia,2061
29302,AW00029302,Carolyn,S,Fernandez,S,F,1964-01-19,1 (11) 500 555-0134,5639 Lee Lane,Geelong,VIC,Victoria,AU,Australia,3220
29303,AW00029303,Arturo,P,Pal,S,M,1964-07-22,1 (11) 500 555-0172,9705 Via Del Sol,Seaford,VIC,Victoria,AU,Australia,3198
29304,AW00029304,Willie,,Wang,M,M,1959-09-02,1 (11) 500 555-0170,5376 Catanzaro Way,Warrnambool,VIC,Victoria,AU,Australia,3280
29305,AW00029305,Beth,M,Alvarez,S,F,1959-05-13,1 (11) 500 555-0153,3407 Pine Dr.,Matraville,NSW,New South Wales,AU,Australia,2036
29306,AW00029306,Rafael,,Anand,S,M,1963-08-16,1 (11) 500 555-0178,3287 Corte Poquito,Cranbourne,VIC,Victoria,AU,Australia,3977
29307,AW00029307,Ross,R,Malhotra,S,M,1963-03-05,1 (11) 500 555-0152,9862 Ahneita Dr.,East Brisbane,QLD,Queensland,AU,Australia,4169
29308,AW00029308,Phillip,,Vance,S,M,1963-07-13,1 (11) 500 555-0144,7378 Fairfield Avenue,Hobart,TAS,Tasmania,AU,Australia,7001
29309,AW00029309,Rodney,L,Navarro,S,M,1963-04-01,1 (11) 500 555-0172,5515 West Boyd Rd,Perth,SA,South Australia,AU,Australia,6006
29310,AW00029310,Armando,,Gutierrez,S,M,1963-10-23,1 (11) 500 555-0183,8364 Encinal Place,Bendigo,VIC,Victoria,AU,Australia,3550
29311,AW00029311,Marie,,Carlson,S,F,1962-05-10,1 (11) 500 555-0156,3740 Azalea Avenue,Gold Coast,QLD,Queensland,AU,Australia,4217
29312,AW00029312,Colleen,E,She,S,F,1962-04-18,1 (11) 500 555-0169,2556 San Remo Ct,Port Macquarie,NSW,New South Wales,AU,Australia,2444
29313,AW00029313,Jésus,,Sanz,M,M,1961-10-08,1 (11) 500 555-0111,4459 Kingswood Circle,Cloverdale,SA,South Australia,AU,Australia,6105
29314,AW00029314,Meredith,,Malhotra,M,F,1961-11-06,1 (11) 500 555-0179,7539 Shepberry Court,Hawthorne,QLD,Queensland,AU,Australia,4171
29315,AW00029315,Jill,,Gomez,M,F,1958-10-11,1 (11) 500 555-0116,6594 Glen Wood Drive,Lavender Bay,NSW,New South Wales,AU,Australia,2060
29316,AW00029316,Max,C,Romero,S,M,1958-11-22,1 (11) 500 555-0168,19, rue Surcouf,Matraville,NSW,New South Wales,AU,Australia,2036
29317,AW00029317,James,S,Hill,S,M,1958-07-03,1 (11) 500 555-0116,19 Winding Lane,Brisbane,QLD,Queensland,AU,Australia,4000
29318,AW00029318,Edgar,B,Perez,M,M,1958-11-18,1 (11) 500 555-0119,6586 El Rancho Drive,Rhodes,NSW,New South Wales,AU,Australia,2138
29319,AW00029319,Alvin,C,Pal,S,M,1957-07-14,1 (11) 500 555-0127,5323 Stanford St,Rhodes,NSW,New South Wales,AU,Australia,2138
29320,AW00029320,Wesley,,Huang,M,M,1960-02-14,1 (11) 500 555-0120,1760 Lisa Lee Lane,Malabar,NSW,New South Wales,AU,Australia,2036
29321,AW00029321,Roger,,Zheng,S,M,1960-09-02,1 (11) 500 555-0163,8315 Rolando Avenue,Rockhampton,QLD,Queensland,AU,Australia,4700
29322,AW00029322,Gavin,K,Alexander,S,M,1976-05-24,146-555-0174,396 Deer Ridge Way,Milwaukie,OR,Oregon,US,United States,97222
29323,AW00029323,Andrea,,Cooper,S,F,1976-03-15,586-555-0120,134 Peachwillow Street,Port Hammond,BC,British Columbia,CA,Canada,V6B 3P7
29324,AW00029324,Kayla,,Williams,M,F,1976-04-25,174-555-0183,3748 Bellwood Dr.,Ballard,WA,Washington,US,United States,98107
29325,AW00029325,Cameron,E,Thomas,M,M,1976-08-18,947-555-0132,831 Valley Crest Dr.,Bremerton,WA,Washington,US,United States,98312
29326,AW00029326,Victoria,C,Diaz,S,F,1980-02-17,855-555-0159,4222 San Jose Dr.,Concord,CA,California,US,United States,94519
29327,AW00029327,Allen,,Chandra,M,M,1980-08-12,467-555-0129,1475 Doyle,Bremerton,WA,Washington,US,United States,98312
29328,AW00029328,Jason,,Alexander,M,M,1979-10-13,551-555-0182,2794 N. Civic Drive,Glendale,CA,California,US,United States,91203
29329,AW00029329,Lucas,,Campbell,S,M,1979-02-18,780-555-0119,2382 Arbor Drive,Portland,OR,Oregon,US,United States,97205
29330,AW00029330,Alexa,W,Ward,M,F,1980-07-12,118-555-0167,2228 Vista Avenue,W. Linn,OR,Oregon,US,United States,97068
29331,AW00029331,Melvin,,Yuan,M,M,1937-03-15,1 (11) 500 555-0142,4135 Kaywood Drive,Lavender Bay,NSW,New South Wales,AU,Australia,2060
29332,AW00029332,Shawna,L,Goel,S,F,1937-08-11,1 (11) 500 555-0190,8001 Pinetree Court,Newcastle,NSW,New South Wales,AU,Australia,2300
29333,AW00029333,Abby,,Martinez,S,F,1937-09-10,1 (11) 500 555-0150,1023 Hawkins Street,Townsville,QLD,Queensland,AU,Australia,4810
29334,AW00029334,Paige,A,Howard,S,F,1979-05-12,318-555-0161,6068 Campbell Ave,Walla Walla,WA,Washington,US,United States,99362
29335,AW00029335,Justin,,Bryant,S,M,1978-03-10,444-555-0144,151 Book Ct,Seattle,WA,Washington,US,United States,98104
29336,AW00029336,Nathaniel,S,Bailey,S,M,1978-07-17,880-555-0145,296 Peachwillow St.,Shawnee,BC,British Columbia,CA,Canada,V8Z 4N5
29337,AW00029337,Hector,A,Gomez,S,M,1938-02-18,1 (11) 500 555-0116,3788 Linden Lane,East Brisbane,QLD,Queensland,AU,Australia,4169
29338,AW00029338,Bridget,,Shan,M,F,1938-08-21,1 (11) 500 555-0160,7929 Blocking Ct.,Milsons Point,NSW,New South Wales,AU,Australia,2061
29339,AW00029339,Brandon,,Li,S,M,1979-10-12,286-555-0116,6365 Sun View Way,Langley,BC,British Columbia,CA,Canada,V3A 4R2
29340,AW00029340,Rachel,J,Cox,S,F,1979-10-05,610-555-0146,9576 Pepperidge Place,Langley,BC,British Columbia,CA,Canada,V3A 4R2
29341,AW00029341,Lucas,J,Stewart,S,M,1979-07-02,432-555-0130,3272 Ryan Court,N. Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
29342,AW00029342,Cassie,M,Anand,M,F,1940-08-20,1 (11) 500 555-0123,2474 Banbury Ct,Gold Coast,QLD,Queensland,AU,Australia,4217
29343,AW00029343,Glenn,R,Wu,M,M,1940-04-14,1 (11) 500 555-0127,5934 Warmcastle Ct.,Warrnambool,VIC,Victoria,AU,Australia,3280
29344,AW00029344,Gilbert,,Ye,S,M,1942-11-10,1 (11) 500 555-0115,2775 Delta View Ln.,Lane Cove,NSW,New South Wales,AU,Australia,1597
29345,AW00029345,Randall,T,Diaz,S,M,1942-02-26,1 (11) 500 555-0156,8446 San Gabriel,Newcastle,NSW,New South Wales,AU,Australia,2300
29346,AW00029346,Briana,L,Ortega,S,F,1942-07-12,1 (11) 500 555-0116,7995 Edwards Ave.,Sunbury,VIC,Victoria,AU,Australia,3429
29347,AW00029347,Jonathan,,Edwards,M,M,1965-08-15,703-555-0127,7932 Hope Drive,San Gabriel,CA,California,US,United States,91776
29348,AW00029348,Miguel,,Bryant,M,M,1965-07-15,716-555-0159,261 Oak Park Blvd.,Seattle,WA,Washington,US,United States,98104
29349,AW00029349,Gabrielle,,Bryant,S,F,1965-10-04,202-555-0116,25 La Jolla,Salem,OR,Oregon,US,United States,97301
29350,AW00029350,Julia,,Thompson,S,F,1965-11-09,120-555-0111,1774 Tice Valley Blvd.,West Covina,CA,California,US,United States,91791
29351,AW00029351,Jason,A,Hall,S,M,1965-06-26,158-555-0156,8618 Rose Street,Cliffside,BC,British Columbia,CA,Canada,V8Y 1L1
29352,AW00029352,Lydia,C,Gonzalez,S,F,1965-08-11,959-555-0196,6984 Wardlow Lane,Beverly Hills,CA,California,US,United States,90210
29353,AW00029353,Orlando,,Gomez,M,M,1965-08-17,828-555-0125,414 Joseph Ave,Burien,WA,Washington,US,United States,98168
29354,AW00029354,Isaiah,B,Edwards,S,M,1965-09-11,727-555-0161,3694 Sun View Court,Marysville,WA,Washington,US,United States,98270
29355,AW00029355,Virginia,,Fernandez,M,F,1968-11-03,1 (11) 500 555-0116,Krönerweg 9679,Berlin,NW,Nordrhein-Westfalen,DE,Germany,14197
29356,AW00029356,Casey,S,Diaz,M,M,1968-08-02,1 (11) 500 555-0111,Postfach 99 92 92,Frankfurt,HE,Hessen,DE,Germany,60323
29357,AW00029357,Richard,M,Brown,S,M,1968-05-08,1 (11) 500 555-0182,7867 F Mt Hood Circle,Esher-Molesey,ENG,England,GB,United Kingdom,EM15
29358,AW00029358,Priscilla,,Chande,M,F,1968-08-01,1 (11) 500 555-0179,3639 Blackridge Drive,London,ENG,England,GB,United Kingdom,C2H 7AU
29359,AW00029359,Harold,C,Fernandez,M,M,1968-11-20,1 (11) 500 555-0125,1105 N. 48th St,London,ENG,England,GB,United Kingdom,E17 6JF
29360,AW00029360,Bryant,R,Rodriguez,S,M,1968-09-09,1 (11) 500 555-0151,7008 Mines Road,Newcastle upon Tyne,ENG,England,GB,United Kingdom,NT20
29361,AW00029361,Sheena,,Nara,S,F,1967-06-03,1 (11) 500 555-0114,33, rue Georges-Clémenceau,Bobigny,93,Seine Saint Denis,FR,France,93000
29362,AW00029362,Emmanuel,E,Chandra,S,M,1967-09-26,1 (11) 500 555-0143,Kalkweg 4435,Darmstadt,HE,Hessen,DE,Germany,64283
29363,AW00029363,Cristina,R,Jai,S,F,1967-12-25,1 (11) 500 555-0191,Postfach 22 99 99,Hamburg,HH,Hamburg,DE,Germany,20354
29364,AW00029364,Lee,,Rubio,M,M,1966-03-24,1 (11) 500 555-0129,32, rue des Grands Champs,Boulogne-Billancourt,92,Hauts de Seine,FR,France,92100
29365,AW00029365,Cheryl,M,Carlson,S,F,1966-01-07,1 (11) 500 555-0161,Helsenbergbogen 6,Saarlouis,SL,Saarland,DE,Germany,66740
29366,AW00029366,Dominic,,Patel,S,M,1967-07-11,1 (11) 500 555-0163,7334 Sterling Hill,Esher-Molesey,ENG,England,GB,United Kingdom,EM15
29367,AW00029367,Randy,G,Ye,S,M,1967-03-13,1 (11) 500 555-0166,5417 N Jackson Way,Reading,ENG,England,GB,United Kingdom,RG7 5H7
29368,AW00029368,Jermaine,A,Kapoor,S,M,1967-06-12,1 (11) 500 555-0117,8947 Rio Grande Drive,W. York,ENG,England,GB,United Kingdom,BD1 4SJ
29369,AW00029369,Arturo,,He,S,M,1967-09-24,1 (11) 500 555-0133,6353 Dan Ysidro Court,York,ENG,England,GB,United Kingdom,Y024 1GF
29370,AW00029370,Mason,M,Kelly,S,M,1927-10-18,1 (11) 500 555-0173,Zeiter Weg 9563,Bottrop,NW,Nordrhein-Westfalen,DE,Germany,46236
29371,AW00029371,Matthew,,Walker,M,M,1966-12-14,1 (11) 500 555-0178,Auf der Krone 75,Paderborn,NW,Nordrhein-Westfalen,DE,Germany,33098
29372,AW00029372,Daisy,,Sanz,M,F,1966-10-02,1 (11) 500 555-0166,44, quai de Grenelle,Suresnes,92,Hauts de Seine,FR,France,92150
29373,AW00029373,Bobby,J,Subram,M,M,1966-07-25,1 (11) 500 555-0118,4051 Sun View Terrace,Maidenhead,ENG,England,GB,United Kingdom,SL67RJ
29374,AW00029374,Shane,R,Sai,M,M,1965-05-21,1 (11) 500 555-0138,Lieblingsweg 333,Bonn,HH,Hamburg,DE,Germany,53001
29375,AW00029375,Sergio,A,Malhotra,M,M,1965-09-06,1 (11) 500 555-0148,Erlenweg 9294,Frankfurt am Main,HH,Hamburg,DE,Germany,60082
29376,AW00029376,Matthew,D,Robinson,S,M,1965-09-09,1 (11) 500 555-0117,4523 Via Cortez,Oxford,ENG,England,GB,United Kingdom,OX1
29377,AW00029377,Rebekah,,Carlson,M,F,1965-08-27,1 (11) 500 555-0154,1869 Pine Hallow Rd.,Saarlouis,SL,Saarland,DE,Germany,66740
29378,AW00029378,Dominic,,Vance,M,M,1965-02-13,1 (11) 500 555-0123,432, avenue de l´ Union Centrale,Orleans,45,Loiret,FR,France,45000
29379,AW00029379,Craig,R,Gill,M,M,1965-05-13,1 (11) 500 555-0135,75, avenue de la Gare,Saint Ouen,17,Charente-Maritime,FR,France,17490
29380,AW00029380,Teresa,,Blanco,M,F,1964-10-15,1 (11) 500 555-0114,70, place de la République,Paris La Defense,92,Hauts de Seine,FR,France,92081
29381,AW00029381,Melvin,M,Shen,M,M,1964-05-09,1 (11) 500 555-0174,Lindenalle 800,Mühlheim,HH,Hamburg,DE,Germany,63151
29382,AW00029382,Karla,C,Deng,M,F,1964-09-13,1 (11) 500 555-0149,6469 Apple Drive,Wokingham,ENG,England,GB,United Kingdom,RG41 1QW
29383,AW00029383,Kaitlin,,Vance,S,F,1963-06-16,1 (11) 500 555-0113,8435 Kenmore,Berkshire,ENG,England,GB,United Kingdom,RG11 5TP
29384,AW00029384,Latasha,,Sanz,M,F,1963-06-02,1 (11) 500 555-0192,1233 Vista Bonita,York,ENG,England,GB,United Kingdom,Y03 4TN
29385,AW00029385,Don,A,Lal,S,M,1963-03-05,1 (11) 500 555-0172,Werftstr 566,Berlin,HE,Hessen,DE,Germany,13441
29386,AW00029386,Franklin,S,Wang,S,M,1932-05-10,1 (11) 500 555-0168,1946 Bayside Way,York,ENG,England,GB,United Kingdom,Y024 1GF
29387,AW00029387,Jenny,W,Cai,S,F,1933-12-03,1 (11) 500 555-0145,5, rue de Courtaboeuf,Paris,75,Seine (Paris),FR,France,75007
29388,AW00029388,Calvin,L,Kumar,M,M,1966-04-23,1 (11) 500 555-0133,14, place Beaubernard,Paris,75,Seine (Paris),FR,France,75003
29389,AW00029389,Thomas,P,Phillips,M,M,1966-02-18,1 (11) 500 555-0110,387, chaussée de Tournai,Paris,75,Seine (Paris),FR,France,75007
29390,AW00029390,Summer,S,Rodriguez,S,F,1966-05-14,1 (11) 500 555-0111,159, avenue du Québec,Paris,75,Seine (Paris),FR,France,75012
29391,AW00029391,Ebony,,Chandra,S,F,1966-10-14,1 (11) 500 555-0154,Potsdamer Straße 539,Bottrop,NW,Nordrhein-Westfalen,DE,Germany,46236
29392,AW00029392,Tamara,B,Andersen,M,F,1966-06-17,1 (11) 500 555-0133,5047 Northwood Dr.,Milton Keynes,ENG,England,GB,United Kingdom,MK8 8ZD
29393,AW00029393,Sheena,,Rai,S,F,1963-11-13,1 (11) 500 555-0114,66, rue de Fontfroide,Orly,94,Val de Marne,FR,France,94310
29394,AW00029394,Raquel,,Torres,S,F,1962-11-05,1 (11) 500 555-0123,Postenweg 3138,Eilenburg,BB,Brandenburg,DE,Germany,04838
29395,AW00029395,Lydia,,Rana,S,F,1934-04-08,1 (11) 500 555-0182,182, avenue des Laurentides,Paris,75,Seine (Paris),FR,France,75017
29396,AW00029396,Arturo,S,Zeng,M,M,1934-06-01,1 (11) 500 555-0188,Kurfürstenstr 5054,Bonn,NW,Nordrhein-Westfalen,DE,Germany,53131
29397,AW00029397,Walter,E,Ramos,M,M,1965-05-14,1 (11) 500 555-0143,2408, rue Maillard,Paris,75,Seine (Paris),FR,France,75003
29398,AW00029398,Bruce,G,Suri,S,M,1965-07-20,1 (11) 500 555-0179,Hansaallee 5989,Kiel,SL,Saarland,DE,Germany,24044
29399,AW00029399,Janet,,Gomez,S,F,1965-02-03,1 (11) 500 555-0196,Unter Linden 942,Leipzig,NW,Nordrhein-Westfalen,DE,Germany,04139
29400,AW00029400,Marvin,,Browning,M,M,1965-10-24,1 (11) 500 555-0155,Buergermeister-ulrich-str 098,Paderborn,HH,Hamburg,DE,Germany,33041
29401,AW00029401,Jésus,,Gomez,M,M,1965-11-01,1 (11) 500 555-0114,6288 Augustine Dr.,Warrington,ENG,England,GB,United Kingdom,WA1
29402,AW00029402,Damien,K,Andersen,S,M,1964-04-21,1 (11) 500 555-0154,2, rue de Maubeuge,Saint Germain en Laye,78,Yveline,FR,France,78100
29403,AW00029403,Erik,R,Romero,M,M,1964-07-05,1 (11) 500 555-0130,Krönerweg 7677,Paderborn,NW,Nordrhein-Westfalen,DE,Germany,33098
29404,AW00029404,Chloe,L,Ross,S,F,1963-05-06,1 (11) 500 555-0184,9402, rue Lauriston,Versailles,78,Yveline,FR,France,78000
29405,AW00029405,Meagan,F,Vance,S,F,1977-12-23,1 (11) 500 555-0139,622, rue Villedo,Versailles,78,Yveline,FR,France,78000
29406,AW00029406,Melissa,A,Ward,M,F,1976-09-25,1 (11) 500 555-0122,Kapellstr 4561,Darmstadt,HE,Hessen,DE,Germany,64283
29407,AW00029407,Samantha,,Smith,M,F,1976-05-11,978-555-0100,9021 Onley Dr,Cheltenham,ENG,England,GB,United Kingdom,GL50
29408,AW00029408,Heather,M,Chen,M,F,1979-08-24,1 (11) 500 555-0149,135, boulevard du Montparnasse,Les Ulis,91,Essonne,FR,France,91940
29409,AW00029409,Kelsey,,Pal,S,F,1979-10-23,1 (11) 500 555-0194,Holzstr 4222,Hamburg,HH,Hamburg,DE,Germany,20354
29410,AW00029410,Lucas,W,Price,S,M,1979-02-21,1 (11) 500 555-0191,Buergermeister-ulrich-str 44,Hof,BY,Bayern,DE,Germany,95010
29411,AW00029411,Cara,,Lin,M,F,1963-10-17,1 (11) 500 555-0182,8568 Rolando Ave.,York,ENG,England,GB,United Kingdom,YO15
29412,AW00029412,Melinda,K,Gutierrez,M,F,1962-09-18,1 (11) 500 555-0155,555, quai Paul Doumer,Chatou,78,Yveline,FR,France,78400
29413,AW00029413,Arthur,T,Garcia,M,M,1978-09-07,1 (11) 500 555-0179,9, avenue du Président-Kennedy,Roissy en Brie,77,Seine et Marne,FR,France,77680
29414,AW00029414,Lydia,B,Patel,S,F,1978-08-25,1 (11) 500 555-0191,87, rue de la Comédie,Villeneuve-d'Ascq,59,Nord,FR,France,59491
